grade,sub_grade,purpose,addr_state,home_ownership,total_exposure,loan_count,default_count,avg_int_rate
B,B2,medical,VA,RENT,20300.0,3,0,10.280000000000001
B,B2,medical,VT,MORTGAGE,40000.0,1,0,9.16
B,B2,medical,WA,MORTGAGE,75475.0,6,1,10.403333333333334
B,B2,medical,WA,RENT,42500.0,6,2,9.703333333333333
B,B2,medical,WI,ANY,5000.0,1,0,10.49
B,B2,medical,WI,MORTGAGE,13800.0,4,0,9.5
B,B2,medical,WI,OWN,10000.0,1,0,9.16
B,B2,medical,WI,RENT,21300.0,3,0,9.97
B,B2,medical,WV,MORTGAGE,10000.0,1,0,9.49
B,B2,medical,WV,OWN,8000.0,1,0,9.16
B,B2,medical,WY,MORTGAGE,2000.0,1,0,9.16
B,B2,medical,WY,RENT,18000.0,2,0,10.155000000000001
B,B2,moving,AK,RENT,18000.0,2,0,9.16
B,B2,moving,AL,MORTGAGE,15600.0,3,1,9.603333333333333
B,B2,moving,AZ,MORTGAGE,1600.0,1,0,9.92
B,B2,moving,AZ,OWN,8000.0,1,0,9.49
B,B2,moving,AZ,RENT,30500.0,6,2,10.610000000000001
B,B2,moving,CA,MORTGAGE,83800.0,5,1,10.437999999999999
B,B2,moving,CA,OWN,60000.0,2,0,9.545
B,B2,moving,CA,RENT,418625.0,68,12,9.734117647058824
B,B2,moving,CO,MORTGAGE,9600.0,1,0,9.49
B,B2,moving,CO,RENT,29900.0,5,2,10.244
B,B2,moving,CT,MORTGAGE,37000.0,4,0,9.815
B,B2,moving,CT,RENT,20000.0,3,1,9.693333333333333
B,B2,moving,DC,MORTGAGE,7000.0,1,0,9.16
B,B2,moving,DC,RENT,24000.0,3,0,10.256666666666668
B,B2,moving,DE,RENT,10800.0,1,1,10.49
B,B2,moving,FL,MORTGAGE,21000.0,4,0,9.4725
B,B2,moving,FL,OWN,12600.0,2,0,9.545
B,B2,moving,FL,RENT,105100.0,20,2,9.892500000000002
B,B2,moving,GA,MORTGAGE,6450.0,1,0,11.14
B,B2,moving,GA,RENT,41525.0,5,1,9.786000000000001
B,B2,moving,HI,RENT,10000.0,1,1,9.16
B,B2,moving,IL,MORTGAGE,27050.0,1,0,10.65
B,B2,moving,IL,OWN,14400.0,1,0,9.16
B,B2,moving,IL,RENT,58800.0,7,0,9.870000000000001
B,B2,moving,KS,MORTGAGE,12000.0,2,0,9.55
B,B2,moving,KS,RENT,13500.0,3,0,10.113333333333333
B,B2,moving,KY,RENT,9200.0,2,0,10.530000000000001
B,B2,moving,LA,MORTGAGE,13000.0,2,0,9.55
B,B2,moving,LA,RENT,6000.0,1,0,11.14
B,B2,moving,MA,RENT,60050.0,4,2,10.057500000000001
B,B2,moving,MD,MORTGAGE,21000.0,2,1,9.955
B,B2,moving,MD,OWN,8000.0,1,1,9.93
B,B2,moving,MD,RENT,37000.0,4,1,9.8475
B,B2,moving,ME,RENT,12000.0,1,0,9.16
B,B2,moving,MI,MORTGAGE,7000.0,1,0,9.16
B,B2,moving,MI,RENT,26200.0,4,1,9.7075
B,B2,moving,MN,RENT,10000.0,1,0,9.17
B,B2,moving,MO,MORTGAGE,6000.0,1,0,10.49
B,B2,moving,MO,RENT,10400.0,2,1,10.04
B,B2,moving,NC,MORTGAGE,28000.0,2,0,10.285
B,B2,moving,NC,RENT,22000.0,4,0,9.9425
B,B2,moving,NH,RENT,19600.0,4,0,9.9525
B,B2,moving,NJ,MORTGAGE,4000.0,1,1,10.75
B,B2,moving,NJ,OWN,5000.0,1,0,9.16
B,B2,moving,NJ,RENT,92500.0,14,1,9.884285714285713
B,B2,moving,NM,RENT,4200.0,1,0,11.48
B,B2,moving,NV,MORTGAGE,2000.0,1,0,9.49
B,B2,moving,NV,RENT,3000.0,1,0,9.92
B,B2,moving,NY,MORTGAGE,82200.0,5,1,10.49
B,B2,moving,NY,OWN,16000.0,1,1,9.93
B,B2,moving,NY,RENT,253850.0,35,5,10.035428571428572
B,B2,moving,OH,MORTGAGE,1600.0,1,0,9.17
B,B2,moving,OH,OWN,12000.0,1,1,9.93
B,B2,moving,OH,RENT,56500.0,10,2,10.225
B,B2,moving,OK,MORTGAGE,20000.0,2,0,10.0
B,B2,moving,OK,RENT,3000.0,1,0,10.49
B,B2,moving,OR,MORTGAGE,14000.0,1,0,9.16
B,B2,moving,OR,RENT,34300.0,7,3,9.870000000000001
B,B2,moving,PA,MORTGAGE,1550.0,1,0,10.47
B,B2,moving,PA,OWN,10000.0,1,0,10.15
B,B2,moving,PA,RENT,32800.0,5,1,10.080000000000002
B,B2,moving,RI,RENT,10000.0,1,0,9.17
B,B2,moving,SC,MORTGAGE,4000.0,1,0,9.93
B,B2,moving,SC,RENT,12500.0,2,0,9.55
B,B2,moving,TX,MORTGAGE,66800.0,6,0,9.986666666666668
B,B2,moving,TX,OWN,62000.0,2,0,9.545
B,B2,moving,TX,RENT,51400.0,14,2,10.037142857142857
B,B2,moving,UT,RENT,3000.0,1,0,9.93
B,B2,moving,VA,MORTGAGE,9600.0,1,0,10.49
B,B2,moving,VA,OWN,12000.0,1,0,10.99
B,B2,moving,VA,RENT,38700.0,6,0,10.263333333333334
B,B2,moving,WA,MORTGAGE,9200.0,2,0,10.21
B,B2,moving,WA,RENT,4500.0,2,1,9.905000000000001
B,B2,moving,WI,MORTGAGE,6000.0,1,0,11.14
B,B2,moving,WI,OWN,5000.0,1,0,10.07
B,B2,moving,WI,RENT,6000.0,2,0,9.33
B,B2,moving,WY,RENT,8000.0,1,0,9.17
B,B2,other,AK,MORTGAGE,20000.0,1,0,9.25
B,B2,other,AK,RENT,12000.0,1,0,9.17
B,B2,other,AL,MORTGAGE,265925.0,32,4,9.879375
B,B2,other,AL,OWN,51500.0,7,1,9.790000000000001
B,B2,other,AL,RENT,79800.0,8,2,10.02875
B,B2,other,AR,MORTGAGE,91050.0,10,1,9.613
B,B2,other,AR,OWN,76300.0,8,1,9.6425
B,B2,other,AR,RENT,50100.0,5,1,10.494
B,B2,other,AZ,MORTGAGE,340600.0,38,2,9.805526315789473
B,B2,other,AZ,OWN,79000.0,9,1,9.543333333333333
B,B2,other,AZ,RENT,150400.0,23,3,9.786521739130436
B,B2,other,CA,MORTGAGE,1877850.0,154,12,9.817662337662338
B,B2,other,CA,OWN,455350.0,50,6,9.7776
B,B2,other,CA,RENT,2567025.0,286,32,9.81318181818181
B,B2,other,CO,MORTGAGE,380550.0,35,3,9.59142857142857
B,B2,other,CO,OWN,24200.0,4,0,9.7425
B,B2,other,CO,RENT,136475.0,20,3,9.806000000000001
B,B2,other,CT,MORTGAGE,195750.0,20,4,9.714000000000002
B,B2,other,CT,OWN,21000.0,2,0,9.165
B,B2,other,CT,RENT,154975.0,17,2,10.032352941176471
B,B2,other,DC,MORTGAGE,41800.0,4,0,9.355
B,B2,other,DC,OWN,10000.0,1,0,10.49
B,B2,other,DC,RENT,52200.0,6,0,10.1
B,B2,other,DE,MORTGAGE,5000.0,1,0,9.17
B,B2,other,DE,RENT,11500.0,3,0,9.799999999999999
B,B2,other,FL,ANY,1500.0,1,0,10.49
B,B2,other,FL,MORTGAGE,856600.0,78,10,9.841025641025642
B,B2,other,FL,OWN,187225.0,28,3,9.932500000000001
B,B2,other,FL,RENT,714800.0,75,16,9.761333333333333
B,B2,other,GA,MORTGAGE,433750.0,47,4,10.00872340425532
B,B2,other,GA,OWN,76825.0,11,1,9.914545454545454
B,B2,other,GA,RENT,266300.0,30,0,9.886
B,B2,other,HI,MORTGAGE,47800.0,6,0,10.186666666666667
B,B2,other,HI,OWN,33100.0,4,1,9.85
B,B2,other,HI,RENT,99000.0,8,0,9.87375
B,B2,other,ID,MORTGAGE,84000.0,3,0,9.923333333333334
B,B2,other,ID,RENT,19000.0,1,0,9.93
B,B2,other,IL,MORTGAGE,563875.0,59,6,9.805423728813558
B,B2,other,IL,OWN,124700.0,11,2,10.006363636363636
B,B2,other,IL,RENT,211000.0,28,4,9.789642857142857
B,B2,other,IN,MORTGAGE,205450.0,28,3,9.739642857142858
B,B2,other,IN,OWN,29000.0,4,0,9.9275
B,B2,other,IN,RENT,117700.0,13,2,9.863076923076923
B,B2,other,KS,MORTGAGE,46700.0,7,0,9.992857142857144
B,B2,other,KS,OWN,72250.0,6,1,9.856666666666667
B,B2,other,KS,RENT,69725.0,10,1,10.012
B,B2,other,KY,MORTGAGE,142700.0,13,0,9.963076923076924
B,B2,other,KY,OWN,35200.0,4,0,9.360000000000001
B,B2,other,KY,RENT,24500.0,4,0,10.3725
B,B2,other,LA,MORTGAGE,242100.0,18,2,9.789444444444445
B,B2,other,LA,OWN,17750.0,5,0,9.71
B,B2,other,LA,RENT,39700.0,8,2,9.658750000000001
B,B2,other,MA,MORTGAGE,374525.0,27,3,9.670000000000002
B,B2,other,MA,OWN,47050.0,6,0,9.659999999999998
B,B2,other,MA,RENT,346750.0,33,4,9.741212121212122
B,B2,other,MD,MORTGAGE,459950.0,42,3,9.86
B,B2,other,MD,OWN,58300.0,9,0,10.190000000000001
B,B2,other,MD,RENT,349975.0,33,5,10.074545454545454
B,B2,other,ME,MORTGAGE,23600.0,4,0,9.545
B,B2,other,ME,RENT,8700.0,2,0,9.545
B,B2,other,MI,MORTGAGE,334700.0,43,2,9.728837209302323
B,B2,other,MI,OWN,51500.0,10,2,9.881000000000002
B,B2,other,MI,RENT,219925.0,26,3,9.711923076923076
B,B2,other,MN,MORTGAGE,236575.0,27,3,9.646666666666667
B,B2,other,MN,OWN,48400.0,7,0,9.950000000000001
B,B2,other,MN,RENT,119000.0,16,2,9.9225
B,B2,other,MO,MORTGAGE,297025.0,27,3,9.724814814814815
B,B2,other,MO,OWN,61350.0,6,1,10.118333333333334
B,B2,other,MO,RENT,68300.0,11,1,9.874545454545455
B,B2,other,MS,MORTGAGE,19575.0,5,0,9.774
B,B2,other,MS,OWN,43200.0,5,1,10.260000000000002
B,B2,other,MS,RENT,5400.0,2,1,9.93
B,B2,other,MT,MORTGAGE,1500.0,1,0,10.49
B,B2,other,MT,OWN,17500.0,2,0,9.545
B,B2,other,MT,RENT,5000.0,1,0,9.49
B,B2,other,NC,MORTGAGE,408575.0,42,3,9.878333333333334
B,B2,other,NC,OWN,148750.0,19,0,9.773684210526316
B,B2,other,NC,RENT,115200.0,17,1,9.98470588235294
B,B2,other,ND,MORTGAGE,17000.0,2,0,9.55
B,B2,other,ND,OWN,2450.0,1,0,9.93
B,B2,other,ND,RENT,9600.0,2,0,9.620000000000001
B,B2,other,NE,MORTGAGE,29800.0,4,1,9.6275
B,B2,other,NE,RENT,8600.0,2,0,9.83
B,B2,other,NH,MORTGAGE,14000.0,2,0,10.54
B,B2,other,NH,OWN,5000.0,1,0,10.49
B,B2,other,NH,RENT,35000.0,4,1,9.9875
B,B2,other,NJ,MORTGAGE,425325.0,42,2,9.963095238095239
B,B2,other,NJ,OWN,143425.0,17,5,9.649411764705883
B,B2,other,NJ,RENT,715425.0,76,10,9.89644736842105
B,B2,other,NM,MORTGAGE,121225.0,8,0,9.665
B,B2,other,NM,OWN,43575.0,5,0,9.91
B,B2,other,NM,RENT,18000.0,3,0,9.686666666666667
B,B2,other,NV,MORTGAGE,83000.0,10,2,9.503
B,B2,other,NV,OWN,46300.0,6,2,9.924999999999999
B,B2,other,NV,RENT,97000.0,13,1,9.81846153846154
B,B2,other,NY,MORTGAGE,999975.0,80,14,9.823625000000002
B,B2,other,NY,OWN,373300.0,41,2,9.91048780487805
B,B2,other,NY,RENT,1480025.0,167,27,9.84544910179641
B,B2,other,OH,MORTGAGE,574125.0,61,6,9.715573770491803
B,B2,other,OH,OWN,95950.0,16,3,9.473125
B,B2,other,OH,RENT,179400.0,23,5,9.814347826086957
B,B2,other,OK,MORTGAGE,170050.0,20,2,10.052000000000001
B,B2,other,OK,OWN,53225.0,7,2,9.838571428571429
B,B2,other,OK,RENT,50000.0,6,1,9.881666666666666
B,B2,other,OR,MORTGAGE,120600.0,12,1,9.967500000000001
B,B2,other,OR,RENT,101975.0,13,3,9.713846153846154
B,B2,other,PA,MORTGAGE,444575.0,49,2,9.969591836734693
B,B2,other,PA,OWN,112600.0,15,2,9.472666666666665
B,B2,other,PA,RENT,246100.0,24,4,9.698749999999999
B,B2,other,RI,MORTGAGE,62650.0,9,0,9.921111111111113
B,B2,other,RI,OWN,12700.0,1,0,9.93
B,B2,other,RI,RENT,17300.0,4,1,9.850000000000001
B,B2,other,SC,MORTGAGE,291875.0,27,2,9.674444444444443
B,B2,other,SC,OWN,45400.0,4,1,10.37
B,B2,other,SC,RENT,83000.0,8,0,9.9875
B,B2,other,SD,MORTGAGE,3500.0,1,0,9.49
B,B2,other,SD,OWN,20000.0,2,0,10.74
B,B2,other,SD,RENT,10000.0,2,0,9.705
B,B2,other,TN,MORTGAGE,145925.0,22,2,10.067727272727273
B,B2,other,TN,OWN,8000.0,2,0,9.17
B,B2,other,TN,RENT,43300.0,6,2,9.581666666666667
B,B2,other,TX,MORTGAGE,1357150.0,134,14,9.880522388059703
B,B2,other,TX,OWN,409825.0,42,8,9.799523809523809
B,B2,other,TX,RENT,867600.0,89,9,9.799775280898878
B,B2,other,UT,MORTGAGE,114775.0,11,0,10.061818181818182
B,B2,other,UT,RENT,19500.0,3,0,9.423333333333334
B,B2,other,VA,MORTGAGE,325600.0,31,4,9.92741935483871
B,B2,other,VA,OWN,53600.0,9,2,9.471111111111112
B,B2,other,VA,RENT,350125.0,42,5,9.936190476190475
B,B2,other,VT,MORTGAGE,52000.0,6,0,9.57
B,B2,other,VT,OWN,33200.0,3,0,9.423333333333334
B,B2,other,VT,RENT,17500.0,3,0,9.61
B,B2,other,WA,MORTGAGE,227800.0,27,2,9.831851851851853
B,B2,other,WA,OWN,68900.0,7,1,10.141428571428571
B,B2,other,WA,RENT,244600.0,32,7,9.962812499999998
B,B2,other,WI,MORTGAGE,162700.0,20,5,9.88
B,B2,other,WI,OWN,13500.0,3,2,9.413333333333332
B,B2,other,WI,RENT,91000.0,16,2,9.840625000000001
B,B2,other,WV,MORTGAGE,91075.0,10,1,9.669
B,B2,other,WV,OWN,23000.0,2,0,9.17
B,B2,other,WV,RENT,4500.0,1,0,10.74
B,B2,other,WY,MORTGAGE,37775.0,3,0,9.770000000000001
B,B2,other,WY,OWN,12000.0,1,0,9.93
B,B2,other,WY,RENT,1200.0,1,0,9.17
B,B2,renewable_energy,CA,MORTGAGE,5000.0,1,0,10.47
B,B2,renewable_energy,CA,RENT,10000.0,1,0,10.99
B,B2,renewable_energy,CT,MORTGAGE,16000.0,2,0,9.165
B,B2,renewable_energy,CT,RENT,15550.0,2,1,10.535
B,B2,renewable_energy,FL,RENT,15975.0,1,0,10.74
B,B2,renewable_energy,HI,RENT,6000.0,1,0,11.14
B,B2,renewable_energy,IL,MORTGAGE,26000.0,1,0,10.47
B,B2,renewable_energy,IN,MORTGAGE,10000.0,1,0,9.17
B,B2,renewable_energy,MA,RENT,4800.0,1,0,10.75
B,B2,renewable_energy,MD,OWN,6000.0,1,0,9.49
B,B2,renewable_energy,MI,MORTGAGE,16000.0,1,0,9.49
B,B2,renewable_energy,MO,RENT,2400.0,1,0,10.65
B,B2,renewable_energy,NH,MORTGAGE,15000.0,1,0,10.49
B,B2,renewable_energy,NJ,MORTGAGE,8000.0,1,0,9.49
B,B2,renewable_energy,NJ,RENT,10800.0,2,1,9.545
B,B2,renewable_energy,NY,RENT,13000.0,2,1,9.71
B,B2,renewable_energy,TN,MORTGAGE,14000.0,1,0,9.93
B,B2,renewable_energy,TX,MORTGAGE,3000.0,1,1,10.75
B,B2,renewable_energy,VA,MORTGAGE,7500.0,1,0,10.01
B,B2,small_business,AK,OWN,1000.0,1,0,9.16
B,B2,small_business,AK,RENT,8000.0,1,0,11.14
B,B2,small_business,AL,MORTGAGE,25000.0,2,0,10.15
B,B2,small_business,AL,RENT,20500.0,1,0,11.14
B,B2,small_business,AR,MORTGAGE,81700.0,4,1,10.1225
B,B2,small_business,AZ,MORTGAGE,79500.0,5,1,10.028
B,B2,small_business,AZ,OWN,22750.0,2,1,10.065000000000001
B,B2,small_business,AZ,RENT,28000.0,2,1,10.49
B,B2,small_business,CA,MORTGAGE,451375.0,28,6,10.473571428571429
B,B2,small_business,CA,OWN,36375.0,6,0,10.313333333333334
B,B2,small_business,CA,RENT,553150.0,37,8,10.048648648648648
B,B2,small_business,CO,MORTGAGE,195925.0,11,1,9.830000000000002
B,B2,small_business,CO,RENT,19700.0,3,1,9.166666666666666
B,B2,small_business,CT,MORTGAGE,29125.0,3,0,9.860000000000001
B,B2,small_business,CT,OWN,41000.0,2,1,10.645
B,B2,small_business,CT,RENT,20100.0,2,0,9.925
B,B2,small_business,FL,MORTGAGE,284750.0,18,6,10.12611111111111
B,B2,small_business,FL,OWN,20825.0,2,1,10.08
B,B2,small_business,FL,RENT,187175.0,16,7,10.211875000000001
B,B2,small_business,GA,MORTGAGE,87975.0,8,1,10.22
B,B2,small_business,GA,OWN,45000.0,2,1,10.36
B,B2,small_business,GA,RENT,38000.0,2,0,9.545
B,B2,small_business,HI,RENT,1500.0,1,0,10.15
B,B2,small_business,IL,MORTGAGE,95800.0,4,0,10.3225
B,B2,small_business,IL,OWN,17925.0,1,1,9.93
B,B2,small_business,IL,RENT,31175.0,5,2,10.478
B,B2,small_business,IN,MORTGAGE,5000.0,1,0,9.17
B,B2,small_business,IN,RENT,30000.0,1,0,9.93
B,B2,small_business,KS,RENT,8000.0,1,0,10.49
B,B2,small_business,KY,MORTGAGE,37800.0,2,0,10.895
B,B2,small_business,KY,OWN,17000.0,1,0,10.65
B,B2,small_business,KY,RENT,4800.0,1,0,10.49
B,B2,small_business,LA,MORTGAGE,90000.0,7,1,9.394285714285715
B,B2,small_business,LA,RENT,5300.0,2,1,10.895
B,B2,small_business,MA,MORTGAGE,19000.0,2,1,10.26
B,B2,small_business,MA,RENT,63025.0,2,1,10.21
B,B2,small_business,MD,MORTGAGE,49000.0,3,0,10.590000000000002
B,B2,small_business,MD,OWN,8500.0,2,0,10.195
B,B2,small_business,MD,RENT,56000.0,3,1,9.526666666666666
B,B2,small_business,MI,MORTGAGE,107450.0,9,1,10.666666666666666
B,B2,small_business,MI,OWN,6650.0,1,0,10.64
B,B2,small_business,MI,RENT,32000.0,1,0,10.49
B,B2,small_business,MN,MORTGAGE,86900.0,6,1,9.946666666666667
B,B2,small_business,MN,RENT,37000.0,2,1,10.594999999999999
B,B2,small_business,MO,MORTGAGE,110975.0,7,1,10.107142857142858
B,B2,small_business,MO,OWN,36950.0,3,1,10.793333333333335
B,B2,small_business,MS,MORTGAGE,25000.0,1,0,10.07
B,B2,small_business,MT,RENT,35000.0,1,0,10.74
B,B2,small_business,NC,MORTGAGE,35400.0,4,1,9.7675
B,B2,small_business,NC,OWN,6000.0,1,0,9.16
B,B2,small_business,NC,RENT,21475.0,3,0,9.986666666666666
B,B2,small_business,NH,MORTGAGE,10000.0,1,0,9.17
B,B2,small_business,NJ,MORTGAGE,83750.0,6,0,10.090000000000002
B,B2,small_business,NJ,RENT,96600.0,6,1,10.33
B,B2,small_business,NV,MORTGAGE,100500.0,5,1,10.398
B,B2,small_business,NV,OWN,44000.0,3,0,10.283333333333333
B,B2,small_business,NV,RENT,24000.0,1,0,9.17
B,B2,small_business,NY,MORTGAGE,137425.0,9,2,9.957777777777778
B,B2,small_business,NY,OWN,71325.0,4,0,10.2675
B,B2,small_business,NY,RENT,270475.0,17,1,10.289411764705884
B,B2,small_business,OH,MORTGAGE,181400.0,10,1,10.205
B,B2,small_business,OH,RENT,50000.0,3,0,9.97
B,B2,small_business,OK,MORTGAGE,53700.0,4,1,9.9325
B,B2,small_business,OK,RENT,2500.0,1,0,10.65
B,B2,small_business,OR,MORTGAGE,90575.0,4,0,10.425
B,B2,small_business,OR,OWN,7000.0,1,1,9.93
B,B2,small_business,OR,RENT,21000.0,3,0,9.683333333333335
B,B2,small_business,PA,MORTGAGE,66375.0,6,2,9.705
B,B2,small_business,PA,OWN,29300.0,3,0,10.103333333333333
B,B2,small_business,PA,RENT,69500.0,5,1,10.084
B,B2,small_business,RI,MORTGAGE,22000.0,2,0,9.17
B,B2,small_business,SC,MORTGAGE,121500.0,7,1,9.962857142857144
B,B2,small_business,SC,OWN,3500.0,1,0,11.14
B,B2,small_business,SD,MORTGAGE,5000.0,1,1,10.75
B,B2,small_business,TN,MORTGAGE,11200.0,1,1,10.49
B,B2,small_business,TX,MORTGAGE,399700.0,20,4,10.184000000000001
B,B2,small_business,TX,OWN,118000.0,8,1,10.10125
B,B2,small_business,TX,RENT,89525.0,10,3,9.952
B,B2,small_business,UT,MORTGAGE,92000.0,5,1,10.166
B,B2,small_business,VA,MORTGAGE,62500.0,4,0,10.165000000000001
B,B2,small_business,VA,OWN,16000.0,2,0,9.325
B,B2,small_business,VA,RENT,79000.0,6,1,9.535
B,B2,small_business,VT,MORTGAGE,4000.0,1,0,9.16
B,B2,small_business,WA,MORTGAGE,74000.0,4,0,10.1875
B,B2,small_business,WA,OWN,5000.0,1,0,10.15
B,B2,small_business,WA,RENT,28850.0,3,1,10.536666666666667
B,B2,small_business,WI,MORTGAGE,31400.0,3,1,10.263333333333334
B,B2,small_business,WI,RENT,28000.0,1,0,10.65
B,B2,vacation,AL,MORTGAGE,17500.0,5,2,10.478
B,B2,vacation,AL,OWN,4000.0,2,0,9.325
B,B2,vacation,AR,MORTGAGE,17500.0,2,0,9.83
B,B2,vacation,AZ,MORTGAGE,4000.0,2,1,9.83
B,B2,vacation,AZ,RENT,7100.0,2,0,9.83
B,B2,vacation,CA,MORTGAGE,108300.0,19,2,9.876315789473686
B,B2,vacation,CA,OWN,83600.0,11,3,10.043636363636365
B,B2,vacation,CA,RENT,317600.0,43,7,9.997209302325581
B,B2,vacation,CO,MORTGAGE,6000.0,1,0,9.49
B,B2,vacation,CO,RENT,5500.0,1,0,10.49
B,B2,vacation,CT,MORTGAGE,6000.0,1,0,11.14
B,B2,vacation,CT,OWN,21000.0,2,0,9.17
B,B2,vacation,CT,RENT,38600.0,5,0,9.234
B,B2,vacation,DC,MORTGAGE,4200.0,1,0,10.59
B,B2,vacation,DC,OWN,8500.0,1,0,10.49
B,B2,vacation,FL,MORTGAGE,50950.0,12,1,9.723333333333334
B,B2,vacation,FL,OWN,22500.0,4,0,10.3725
B,B2,vacation,FL,RENT,37800.0,7,1,9.615714285714287
B,B2,vacation,GA,MORTGAGE,43800.0,5,0,9.784
B,B2,vacation,GA,OWN,6400.0,1,0,10.49
B,B2,vacation,GA,RENT,2200.0,2,0,10.945
B,B2,vacation,HI,MORTGAGE,3000.0,1,0,10.49
B,B2,vacation,HI,OWN,8800.0,1,1,10.49
B,B2,vacation,HI,RENT,30000.0,3,0,9.713333333333333
B,B2,vacation,IL,MORTGAGE,17500.0,3,0,9.423333333333334
B,B2,vacation,IL,OWN,29400.0,3,0,9.276666666666666
B,B2,vacation,IL,RENT,36600.0,8,0,9.65375
B,B2,vacation,IN,MORTGAGE,19200.0,4,0,9.96
B,B2,vacation,IN,RENT,2000.0,1,0,10.49
B,B2,vacation,KS,MORTGAGE,2000.0,1,0,9.93
B,B2,vacation,KY,MORTGAGE,8500.0,2,1,9.83
B,B2,vacation,KY,OWN,3200.0,1,0,9.93
B,B2,vacation,KY,RENT,19000.0,4,1,9.85
B,B2,vacation,LA,MORTGAGE,16000.0,2,1,9.545
B,B2,vacation,LA,OWN,15700.0,3,1,9.466666666666667
B,B2,vacation,MA,MORTGAGE,8000.0,1,0,10.99
B,B2,vacation,MA,RENT,51050.0,6,1,9.383333333333333
B,B2,vacation,MD,MORTGAGE,26725.0,9,0,10.04888888888889
B,B2,vacation,MD,OWN,9300.0,1,0,9.17
B,B2,vacation,MD,RENT,12500.0,3,0,9.863333333333335
B,B2,vacation,ME,OWN,1500.0,1,0,9.93
B,B2,vacation,MI,MORTGAGE,12000.0,4,0,9.7925
B,B2,vacation,MI,OWN,2500.0,1,1,9.93
B,B2,vacation,MI,RENT,20000.0,6,0,10.006666666666668
B,B2,vacation,MN,MORTGAGE,28000.0,7,1,10.054285714285715
B,B2,vacation,MN,RENT,5000.0,1,1,11.14
B,B2,vacation,MO,MORTGAGE,15500.0,2,0,9.33
B,B2,vacation,MS,MORTGAGE,4000.0,1,0,9.49
B,B2,vacation,MS,RENT,1000.0,1,0,9.16
B,B2,vacation,MT,RENT,7200.0,1,0,9.17
B,B2,vacation,NC,MORTGAGE,17000.0,6,1,10.136666666666667
B,B2,vacation,NC,OWN,9000.0,2,0,9.83
B,B2,vacation,NC,RENT,65925.0,8,1,10.145000000000001
B,B2,vacation,ND,RENT,2400.0,1,1,10.49
B,B2,vacation,NE,MORTGAGE,9100.0,2,0,9.17
B,B2,vacation,NH,RENT,15600.0,2,0,9.55
B,B2,vacation,NJ,MORTGAGE,25000.0,4,2,9.605
B,B2,vacation,NJ,OWN,19000.0,2,0,10.08
B,B2,vacation,NJ,RENT,55600.0,10,1,9.798
B,B2,vacation,NM,MORTGAGE,6000.0,1,0,10.72
B,B2,vacation,NV,MORTGAGE,48000.0,7,0,9.814285714285715
B,B2,vacation,NV,RENT,2000.0,1,0,9.93
B,B2,vacation,NY,MORTGAGE,41950.0,6,0,9.75
B,B2,vacation,NY,OWN,43100.0,6,0,9.683333333333332
B,B2,vacation,NY,RENT,103300.0,20,3,9.9605
B,B2,vacation,OH,MORTGAGE,14200.0,5,1,9.822
B,B2,vacation,OH,OWN,9600.0,3,0,9.49
B,B2,vacation,OH,RENT,11000.0,2,1,10.15
B,B2,vacation,OK,MORTGAGE,19000.0,2,0,9.99
B,B2,vacation,OK,OWN,2000.0,1,0,9.49
B,B2,vacation,OK,RENT,53950.0,5,2,10.442
B,B2,vacation,OR,MORTGAGE,60200.0,4,0,9.77
B,B2,vacation,OR,RENT,5000.0,1,0,9.16
B,B2,vacation,PA,MORTGAGE,25500.0,6,0,9.568333333333333
B,B2,vacation,PA,OWN,3000.0,1,1,10.49
B,B2,vacation,PA,RENT,46100.0,10,1,9.768
B,B2,vacation,SC,MORTGAGE,45000.0,2,0,9.545
B,B2,vacation,SC,RENT,5000.0,1,0,9.17
B,B2,vacation,TN,MORTGAGE,16000.0,3,2,9.42
B,B2,vacation,TN,RENT,3800.0,2,0,9.780000000000001
B,B2,vacation,TX,MORTGAGE,85250.0,13,1,10.090769230769231
B,B2,vacation,TX,OWN,39000.0,7,1,10.215714285714284
B,B2,vacation,TX,RENT,105700.0,16,2,9.855625000000002
B,B2,vacation,UT,RENT,12500.0,2,0,9.82
B,B2,vacation,VA,MORTGAGE,9600.0,3,0,10.163333333333332
B,B2,vacation,VA,OWN,5000.0,1,1,9.93
B,B2,vacation,VA,RENT,33000.0,4,0,9.6025
B,B2,vacation,WA,MORTGAGE,33400.0,6,0,9.966666666666667
B,B2,vacation,WA,OWN,6000.0,1,0,9.16
B,B2,vacation,WA,RENT,6000.0,2,0,10.865
B,B2,vacation,WI,RENT,21900.0,2,1,10.21
B,B2,vacation,WV,MORTGAGE,7800.0,2,0,9.55
B,B2,vacation,WY,RENT,11950.0,1,0,9.49
B,B2,wedding,AL,MORTGAGE,6000.0,1,0,11.14
B,B2,wedding,AZ,MORTGAGE,8000.0,1,1,10.59
B,B2,wedding,AZ,RENT,8000.0,1,0,10.0
B,B2,wedding,CA,MORTGAGE,45000.0,3,0,11.086666666666668
B,B2,wedding,CA,OWN,21000.0,1,0,11.48
B,B2,wedding,CA,RENT,93000.0,10,0,10.661000000000001
B,B2,wedding,CO,MORTGAGE,12000.0,1,0,11.14
B,B2,wedding,CO,RENT,23000.0,2,0,9.995000000000001
B,B2,wedding,CT,OWN,10000.0,1,0,11.14
B,B2,wedding,CT,RENT,5175.0,1,0,11.14
